CarrierCode,AgentCode,StatementDate,PolicyNumber,TransactionType,WrittenPremium,CommissionPercent,CommissionAmount,DueDate,ReversalIndicator
CHUB,120201,2025-04-30,DPU2896222,New,1007.31,0.1192,120.07,2025-05-15,False
GEIC,120098,2025-04-30,LTZ7532465,Renewal,3585.66,0.1977,708.88,2025-05-15,False
GEIC,120098,2026-06-30,LTZ7532465,Audit,243.34,0.1977,48.11,2026-07-15,False
LIBM,120061,2025-04-30,XAJ6003160,Renewal,8664.21,0.1603,1388.87,2025-05-15,False
NATI,120194,2025-04-30,PTE0268810,Renewal,2760.92,0.093,256.77,2025-05-15,False
NATI,120294,2025-04-30,DLM4418293,New,477.95,0.1133,54.15,2025-05-15,False
PRGS,120034,2025-04-30,RNV2711113,Rewrite,9395.6,0.1727,1622.62,2025-05-15,False
GEIC,120115,2025-04-30,XMU9911433,New,1748.92,0.06,104.94,2025-05-15,False
ALLS,120202,2025-04-30,XBZ3818333,New,1948.32,0.1051,204.77,2025-05-15,False
PRGS,120047,2025-04-30,GNY2570302,New,2773.08,0.1137,315.3,2025-05-15,False
ALLS,120151,2025-04-30,SYG2500631,Renewal,2000.0,0.1161,232.2,2025-05-15,False
CHUB,120017,2025-04-30,TEX8571821,Renewal,326.32,0.0891,29.08,2025-05-15,False
ALLS,120076,2026-02-28,PJS8386496,Cancel,-0.0,0.1333,-0.0,2026-03-15,False
LIBM,120194,2025-04-30,ECL9114029,Renewal,2412.76,0.1202,290.01,2025-05-15,False
NATI,120259,2025-04-30,ZNM3578545,Renewal,1046.03,0.123,128.66,2025-05-15,False
PRGS,120025,2025-04-30,TAJ5855645,Renewal,720.84,0.1377,99.26,2025-05-15,False
TRAV,120248,2025-04-30,TSD8411955,Renewal,6193.53,0.0733,453.99,2025-05-15,False
FARM,120202,2025-04-30,FYP7924239,New,1375.13,0.0941,129.4,2025-05-15,False
AMFA,120208,2025-04-30,NSR3632911,Renewal,758.55,0.1653,125.39,2025-05-15,False
LIBM,120260,2025-04-30,PCL0791029,New,2053.16,0.1142,234.47,2025-05-15,False
PRGS,120004,2025-04-30,URS2351000,Renewal,712.42,0.1301,92.69,2025-05-15,False
NATI,120263,2025-04-30,VDE6640198,New,3900.95,0.1107,431.84,2025-05-15,False
PRGS,120018,2025-04-30,JNR3084834,Renewal,10637.97,0.0637,677.64,2025-05-15,False
ALLS,120041,2025-04-30,EJD9194274,New,2003.14,0.1314,263.21,2025-05-15,False
GEIC,120004,2025-04-30,EKZ7651143,New,1147.42,0.1014,116.35,2025-05-15,False
ALLS,120160,2025-04-30,XTM2779248,Renewal,327.26,0.1118,36.59,2025-05-15,False
AMFA,120064,2025-04-30,YBT1675232,Renewal,514.44,0.1343,69.09,2025-05-15,False
PRGS,120107,2025-04-30,PXN5584723,New,880.11,0.11,96.81,2025-05-15,False
LIBM,120214,2025-04-30,GNA4036475,Renewal,918.94,0.1234,113.4,2025-05-15,False
AMFA,120097,2025-04-30,PWH2159586,Renewal,704.06,0.1341,94.41,2025-05-15,False
HART,120250,2025-12-31,YJW1640999,Endorsement,-9.88,0.122,-1.21,2026-01-15,True
TRAV,120135,2025-10-31,JDL3490732,Reinstate,0.0,0.1509,0.0,2025-11-15,False
LIBM,120212,2025-04-30,BXZ1540915,Renewal,910.13,0.1239,112.77,2025-05-15,False
ALLS,120215,2025-04-30,GGN9230962,New,657.81,0.1153,75.85,2025-05-15,False
ALLS,120100,2025-04-30,REC5311571,New,1785.85,0.1019,181.98,2025-05-15,False
CHUB,120200,2026-02-28,RXL1337650,Endorsement,-64.76,0.1297,-8.4,2026-03-15,True
PRGS,120038,2025-08-31,EXK4729312,Endorsement,-41.32,0.1145,-4.73,2025-09-15,True
TRAV,120072,2025-04-30,GSC4783330,New,2044.91,0.0833,170.34,2025-05-15,False
HART,120228,2025-04-30,VYB9967182,New,2466.93,0.079,194.89,2025-05-15,False
LIBM,120104,2025-04-30,MGX9499702,Renewal,3198.4,0.1239,396.28,2025-05-15,False
PRGS,120248,2025-04-30,KJZ2396267,Renewal,500.0,0.1394,69.7,2025-05-15,False
PRGS,120231,2025-04-30,UBK0170279,Renewal,2000.0,0.1066,213.2,2025-05-15,False
PRGS,120215,2025-04-30,RGR2447935,New,1651.67,0.0939,155.09,2025-05-15,False
LIBM,120019,2025-04-30,FJW9379813,Renewal,959.88,0.1437,137.93,2025-05-15,False
TRAV,120133,2025-04-30,AUR7413049,Renewal,12905.96,0.1706,2201.76,2025-05-15,False
FARM,120212,2025-04-30,EBF3665464,Renewal,4378.1,0.1197,524.06,2025-05-15,False
TRAV,120262,2025-04-30,MZL2444516,Renewal,1140.4,0.1072,122.25,2025-05-15,False
GEIC,120034,2025-10-31,EKY6434784,Endorsement,-12.36,0.0909,-1.12,2025-11-15,True
AMFA,120232,2025-04-30,MNM4294945,Renewal,1500.0,0.1471,220.65,2025-05-15,False
PRGS,120090,2025-04-30,UCT3722452,Renewal,22331.89,0.0974,2175.13,2025-05-15,False
PRGS,120186,2025-04-30,EVP6129269,Renewal,2827.6,0.1414,399.82,2025-05-15,False
FARM,120027,2026-02-28,PYV3547916,Cancel,-0.0,0.1188,-0.0,2026-03-15,False
AMFA,120129,2025-04-30,XSU7197965,Renewal,1679.33,0.1867,313.53,2025-05-15,False
LIBM,120280,2025-04-30,PYG4791205,Renewal,1265.44,0.1146,145.02,2025-05-15,False
LIBM,120144,2025-04-30,WWR0574868,New,1295.44,0.1011,130.97,2025-05-15,False
TRAV,120131,2025-04-30,NKJ9848731,Renewal,1707.45,0.1764,301.19,2025-05-15,False
NATI,120165,2025-04-30,TSP5173766,New,1808.02,0.1207,218.23,2025-05-15,False
HART,120136,2025-07-31,YAD8161121,Endorsement,-16.43,0.1057,-1.74,2025-08-15,True
ALLS,120069,2026-01-31,ZJN6226216,Reinstate,0.0,0.1208,0.0,2026-02-15,False
ALLS,120069,2026-05-31,ZJN6226216,Audit,880.6,0.1208,106.38,2026-06-15,False
GEIC,120218,2025-10-31,NYJ7663726,Endorsement,-163.93,0.1258,-20.62,2025-11-15,True
PRGS,120069,2025-04-30,DYR2370372,Renewal,3307.21,0.1498,495.42,2025-05-15,False
TRAV,120008,2025-04-30,CHJ7385041,Renewal,4523.87,0.1997,903.42,2025-05-15,False
GEIC,120189,2025-04-30,CKV8028351,Renewal,4630.55,0.1014,469.54,2025-05-15,False
TRAV,120061,2025-04-30,ZXR0099168,Renewal,2092.72,0.1373,287.33,2025-05-15,False
ALLS,120108,2025-10-31,GZX2872916,Endorsement,28.02,0.1064,2.98,2025-11-15,False
GEIC,120041,2026-03-31,ECD2270671,Endorsement,-6.83,0.1603,-1.09,2026-04-15,True
FARM,120207,2025-04-30,LCU5286508,New,701.07,0.085,59.59,2025-05-15,False
TRAV,120077,2025-04-30,RHJ3240713,Renewal,1486.04,0.1338,198.83,2025-05-15,False
CHUB,120263,2025-04-30,NYK3114126,Renewal,564.92,0.1214,68.58,2025-05-15,False
TRAV,120224,2025-11-30,ADZ2849843,Endorsement,-10.77,0.1186,-1.28,2025-12-15,True
CHUB,120149,2025-04-30,NPE9383944,Renewal,6744.08,0.1536,1035.89,2025-05-15,False
TRAV,120160,2025-04-30,NXG3796157,New,1334.93,0.0846,112.94,2025-05-15,False
FARM,120281,2025-04-30,LKE1207834,Renewal,7241.75,0.0931,674.21,2025-05-15,False
ALLS,120249,2025-04-30,KSS4511935,Renewal,485.22,0.1125,54.59,2025-05-15,False
GEIC,120275,2025-04-30,PSV9713598,New,3112.45,0.0697,216.94,2025-05-15,False
GEIC,120066,2025-09-30,YVC1085610,Endorsement,26.78,0.1245,3.33,2025-10-15,False
PRGS,120117,2025-04-30,FVC8594283,Renewal,8676.53,0.0692,600.42,2025-05-15,False
ALLS,120249,2025-04-30,SAH7386085,Renewal,5613.17,0.1524,855.45,2025-05-15,False
GEIC,120123,2025-04-30,GHR0689363,Renewal,4820.81,0.1019,491.24,2025-05-15,False
GEIC,120123,2026-05-31,GHR0689363,Audit,190.37,0.1019,19.4,2026-06-15,False
LIBM,120071,2025-04-30,RZN9876413,Renewal,6082.18,0.1271,773.05,2025-05-15,False
TRAV,120094,2025-04-30,TRY2935270,Renewal,1603.0,0.1257,201.5,2025-05-15,False
LIBM,120162,2025-04-30,YHE7487429,Renewal,3943.03,0.0881,347.38,2025-05-15,False
LIBM,120162,2026-06-30,YHE7487429,Audit,-408.95,0.0881,-36.03,2026-07-15,True
NATI,120069,2025-04-30,ZPE9500638,Renewal,864.44,0.06,51.87,2025-05-15,False
FARM,120224,2025-04-30,TAB1542108,Renewal,1998.14,0.1375,274.74,2025-05-15,False
CHUB,120176,2025-04-30,EVE7907160,Renewal,1190.99,0.0643,76.58,2025-05-15,False
NATI,120015,2025-04-30,RRT2628315,Renewal,6554.22,0.0759,497.47,2025-05-15,False
GEIC,120162,2025-04-30,KCL5513559,Renewal,3729.45,0.1077,401.66,2025-05-15,False
TRAV,120077,2025-04-30,SJU6163021,Renewal,7711.8,0.1219,940.07,2025-05-15,False
NATI,120038,2025-04-30,SLY6417021,Renewal,3174.65,0.1868,593.02,2025-05-15,False
HART,120180,2025-04-30,ZRD1728408,Renewal,25000.0,0.1095,2737.5,2025-05-15,False
NATI,120007,2025-04-30,ARN0054116,Renewal,2260.76,0.1667,376.87,2025-05-15,False
PRGS,120097,2025-04-30,CWF8387579,Endorsement,34.67,0.1622,5.62,2025-05-15,False
GEIC,120162,2025-04-30,PZM8271220,New,1128.29,0.0894,100.87,2025-05-15,False
GEIC,120043,2025-04-30,TWE2604792,Renewal,1111.54,0.1165,129.49,2025-05-15,False
HART,120087,2025-04-30,XXH3577340,Renewal,1610.57,0.1213,195.36,2025-05-15,False
LIBM,120095,2025-04-30,MBL0124080,New,1121.18,0.1041,116.71,2025-05-15,False
GEIC,120078,2025-04-30,KKK0697155,Renewal,3832.76,0.1169,448.05,2025-05-15,False
FARM,120119,2025-04-30,KGD7494608,Renewal,4248.44,0.1418,602.43,2025-05-15,False
FARM,120119,2026-04-30,KGD7494608,Audit,547.56,0.1418,77.64,2026-05-15,False
HART,120038,2025-04-30,MCY2497465,Renewal,4456.36,0.1034,460.79,2025-05-15,False
TRAV,120070,2025-12-31,EMY7929958,Endorsement,122.91,0.1377,16.92,2026-01-15,False
GEIC,120207,2025-04-30,UVT7129437,New,770.7,0.119,91.71,2025-05-15,False
GEIC,120174,2025-04-30,UFM9123928,Renewal,2664.51,0.1463,389.82,2025-05-15,False
LIBM,120255,2025-04-30,SXC0635984,New,1718.93,0.1063,182.72,2025-05-15,False
PRGS,120241,2025-04-30,YLL1719997,Renewal,7653.17,0.149,1140.32,2025-05-15,False
GEIC,120144,2025-04-30,LYD0424753,Renewal,1467.38,0.0892,130.89,2025-05-15,False
AMFA,120145,2025-06-30,PWZ7393031,Endorsement,66.62,0.1441,9.6,2025-07-15,False
PRGS,120060,2025-04-30,JXG4478722,New,4000.0,0.115,460.0,2025-05-15,False
CHUB,120277,2025-08-31,XBV9433661,Endorsement,-37.04,0.1057,-3.92,2025-09-15,True
GEIC,120065,2025-04-30,PEF0161648,Rewrite,10562.93,0.1489,1572.82,2025-05-15,False
GEIC,120165,2025-04-30,EPP3351320,New,2232.61,0.0836,186.65,2025-05-15,False
LIBM,120147,2025-04-30,TDB7434987,Endorsement,7.24,0.1373,0.99,2025-05-15,False
FARM,120199,2025-04-30,NSE8033644,Renewal,8004.44,0.1817,1454.41,2025-05-15,False
HART,120268,2025-04-30,UFH8952517,New,2112.5,0.1035,218.64,2025-05-15,False
GEIC,120084,2025-04-30,NGZ8307671,Renewal,673.85,0.088,59.3,2025-05-15,False
LIBM,120289,2025-04-30,FDD1935484,New,1453.76,0.1197,174.02,2025-05-15,False
HART,120191,2025-04-30,XFB4200688,Renewal,610.0,0.1268,77.35,2025-05-15,False
ALLS,120205,2025-04-30,UYH0249749,Renewal,2547.48,0.0881,224.43,2025-05-15,False
LIBM,120014,2025-04-30,YMP1746612,New,1174.19,0.1086,127.52,2025-05-15,False
GEIC,120249,2025-04-30,BRJ8768113,Renewal,300.0,0.0888,26.64,2025-05-15,False
HART,120169,2025-04-30,AKN6169469,New,1417.49,0.085,120.49,2025-05-15,False
LIBM,120197,2025-04-30,EYH6751838,Renewal,2510.89,0.1437,360.81,2025-05-15,False
ALLS,120133,2025-09-30,FRF7119914,Endorsement,-125.46,0.1198,-15.03,2025-10-15,True
NATI,120229,2025-04-30,KKW6767931,New,3276.47,0.1029,337.15,2025-05-15,False
NATI,120221,2025-04-30,BMW2387402,Renewal,2838.23,0.1287,365.28,2025-05-15,False
GEIC,120144,2025-04-30,TCB6434607,New,1879.37,0.0781,146.78,2025-05-15,False
GEIC,120274,2025-04-30,ZEV5941616,Renewal,1836.16,0.1127,206.94,2025-05-15,False
LIBM,120243,2025-04-30,LFC7051286,New,2359.97,0.0977,230.57,2025-05-15,False
NATI,120083,2025-04-30,FXC4767343,New,1542.56,0.0971,149.78,2025-05-15,False
PRGS,120054,2025-12-31,NCX5428175,Endorsement,-9.97,0.0974,-0.97,2026-01-15,True
HART,120110,2025-06-30,EGX7492317,Reinstate,0.0,0.1378,0.0,2025-07-15,False
NATI,120005,2025-04-30,GZC9975466,New,1931.63,0.1028,198.57,2025-05-15,False
FARM,120196,2025-04-30,MGE6207429,Renewal,268.59,0.1471,39.51,2025-05-15,False
PRGS,120123,2025-04-30,DUK4219916,Renewal,1000.95,0.1142,114.31,2025-05-15,False
TRAV,120087,2025-04-30,AMG5924575,Renewal,4000.0,0.1253,501.2,2025-05-15,False
LIBM,120097,2025-04-30,ZVF9154693,Renewal,4046.73,0.1084,438.67,2025-05-15,False
NATI,120071,2025-04-30,PNW6577142,New,2768.09,0.0901,249.4,2025-05-15,False
TRAV,120143,2025-04-30,WJU3025112,Renewal,2936.17,0.1385,406.66,2025-05-15,False
GEIC,120109,2025-04-30,JKA8341778,Renewal,10159.19,0.1065,1081.95,2025-05-15,False
LIBM,120170,2025-04-30,VYC6101744,Renewal,1022.87,0.1343,137.37,2025-05-15,False
GEIC,120056,2025-04-30,LMF0190068,New,900.44,0.1038,93.47,2025-05-15,False
GEIC,120196,2025-05-31,ZAU1911292,Cancel,-0.0,0.1721,-0.0,2025-06-15,False
TRAV,120185,2025-04-30,FHS4849378,Renewal,2175.85,0.1063,231.29,2025-05-15,False
HART,120018,2025-04-30,YWT8478083,Renewal,4535.9,0.1433,649.99,2025-05-15,False
HART,120253,2025-04-30,PCB2724712,Renewal,1335.26,0.0709,94.67,2025-05-15,False
FARM,120257,2025-04-30,SHZ1849605,Renewal,1136.25,0.1142,129.76,2025-05-15,False
ALLS,120085,2025-04-30,ENN6543224,Renewal,1826.18,0.1288,235.21,2025-05-15,False
LIBM,120052,2025-11-30,MFG5401550,Cancel,-0.0,0.1501,-0.0,2025-12-15,False
HART,120198,2025-04-30,YUM0826952,Renewal,1500.0,0.1404,210.6,2025-05-15,False
LIBM,120042,2025-04-30,CUH7708592,Renewal,1119.63,0.1642,183.84,2025-05-15,False
GEIC,120143,2025-04-30,XYY5531940,Renewal,2887.71,0.1524,440.09,2025-05-15,False
FARM,120069,2025-04-30,DXL2587625,Renewal,2345.44,0.1148,269.26,2025-05-15,False
GEIC,120279,2025-04-30,ETM8406107,New,1395.87,0.06,83.75,2025-05-15,False
FARM,120141,2025-04-30,XZR0024103,New,881.45,0.1351,119.08,2025-05-15,False
TRAV,120226,2025-04-30,SXH6435829,Renewal,790.96,0.1428,112.95,2025-05-15,False
PRGS,120097,2025-04-30,LRB6105081,Renewal,2124.94,0.096,203.99,2025-05-15,False
NATI,120272,2025-04-30,CBK2045199,Renewal,931.45,0.139,129.47,2025-05-15,False
TRAV,120113,2025-04-30,LZJ5405193,New,1008.36,0.1328,133.91,2025-05-15,False
LIBM,120047,2025-04-30,PVS9557186,Renewal,2259.87,0.1321,298.53,2025-05-15,False
NATI,120084,2025-04-30,NNC2312576,Renewal,3289.28,0.1328,436.82,2025-05-15,False
GEIC,120224,2025-04-30,GHZ8118819,Renewal,3947.79,0.141,556.64,2025-05-15,False
GEIC,120024,2025-04-30,YRY1220525,Renewal,2721.38,0.1369,372.56,2025-05-15,False
TRAV,120158,2025-04-30,KDG0346593,Renewal,1466.05,0.1272,186.48,2025-05-15,False
GEIC,120295,2025-04-30,EYT7456412,Cancel,-0.0,0.1386,-0.0,2025-05-15,False
ALLS,120188,2025-04-30,VVW2208777,Renewal,1652.17,0.1672,276.24,2025-05-15,False
TRAV,120295,2025-04-30,ESM7273945,Renewal,2000.0,0.0971,194.2,2025-05-15,False
CHUB,120291,2025-11-30,DEN5393771,Endorsement,92.67,0.1278,11.84,2025-12-15,False
ALLS,120017,2025-04-30,RLF1740356,Renewal,3820.57,0.169,645.68,2025-05-15,False
ALLS,120203,2025-04-30,UEN4213664,Renewal,1734.02,0.1642,284.73,2025-05-15,False
ALLS,120203,2026-05-31,UEN4213664,Audit,144.3,0.1642,23.69,2026-06-15,False
HART,120024,2025-04-30,ZFC4285590,New,4000.0,0.14,560.0,2025-05-15,False
AMFA,120182,2025-04-30,SSS9295614,Endorsement,110.95,0.1789,19.85,2025-05-15,False
NATI,120002,2025-04-30,DNN7370871,New,3799.01,0.0919,349.13,2025-05-15,False
PRGS,120167,2025-04-30,CUF5789990,Renewal,1459.85,0.1118,163.21,2025-05-15,False
PRGS,120006,2025-04-30,RDZ4973256,New,921.22,0.0731,67.34,2025-05-15,False
ALLS,120288,2025-04-30,HDG8747031,Renewal,1833.98,0.1094,200.64,2025-05-15,False
PRGS,120189,2025-04-30,DAG7320983,Renewal,3845.04,0.1325,509.47,2025-05-15,False
LIBM,120074,2025-04-30,GNC9031779,New,1048.1,0.1062,111.31,2025-05-15,False
ALLS,120047,2025-04-30,XTF3917246,Renewal,2231.47,0.1345,300.13,2025-05-15,False
NATI,120094,2025-04-30,HKX0886705,Renewal,3102.37,0.1373,425.96,2025-05-15,False
HART,120284,2025-04-30,BZY6646920,New,1049.92,0.0828,86.93,2025-05-15,False
LIBM,120094,2025-04-30,WGU3210108,New,707.33,0.0906,64.08,2025-05-15,False
FARM,120101,2025-04-30,HYY6810326,Renewal,3151.96,0.1269,399.98,2025-05-15,False
AMFA,120224,2025-04-30,BEU0052297,Renewal,698.23,0.0916,63.96,2025-05-15,False
TRAV,120158,2025-04-30,XCL6278266,New,1151.07,0.111,127.77,2025-05-15,False
CHUB,120188,2025-04-30,SRG4413366,New,3547.18,0.1331,472.13,2025-05-15,False
CHUB,120265,2025-04-30,WKT9634169,Renewal,6666.54,0.2,1333.31,2025-05-15,False
ALLS,120092,2025-04-30,UNU3566827,Renewal,10856.51,0.1396,1515.57,2025-05-15,False
TRAV,120174,2025-04-30,EXT3006957,New,693.47,0.0878,60.89,2025-05-15,False
AMFA,120103,2025-04-30,MDZ9013371,Rewrite,8285.49,0.1171,970.23,2025-05-15,False
PRGS,120134,2025-04-30,LBM7245159,New,1547.56,0.0943,145.93,2025-05-15,False
FARM,120080,2025-04-30,BLW3863657,Renewal,1069.75,0.1004,107.4,2025-05-15,False
GEIC,120122,2025-04-30,WLX7709962,Renewal,5770.66,0.0501,289.11,2025-05-15,False
FARM,120121,2025-04-30,DEB5904060,Renewal,743.6,0.1352,100.53,2025-05-15,False
ALLS,120271,2025-04-30,MYS0860275,New,2116.89,0.0877,185.65,2025-05-15,False
AMFA,120296,2025-04-30,JVE3791578,Renewal,8106.2,0.0739,599.05,2025-05-15,False
CHUB,120126,2025-04-30,KCA8581898,New,1363.66,0.1002,136.64,2025-05-15,False
AMFA,120219,2025-04-30,ASL4596354,New,1891.49,0.1089,205.98,2025-05-15,False
HART,120246,2025-04-30,WVS8351879,New,1490.74,0.0872,129.99,2025-05-15,False
ALLS,120062,2025-04-30,BES6694282,New,1934.95,0.1004,194.27,2025-05-15,False
FARM,120180,2025-04-30,ULG4756214,Renewal,987.68,0.1178,116.35,2025-05-15,False
ALLS,120254,2025-04-30,TWV7137085,Renewal,2640.35,0.1249,329.78,2025-05-15,False
HART,120252,2025-10-31,JPD7137154,Endorsement,-0.45,0.103,-0.05,2025-11-15,True
ALLS,120230,2025-04-30,WHP0178284,Renewal,7265.04,0.1034,751.21,2025-05-15,False
PRGS,120106,2025-04-30,HNV0705399,Renewal,807.82,0.1217,98.31,2025-05-15,False
GEIC,120025,2025-04-30,ZVA7455857,Renewal,509.16,0.1435,73.06,2025-05-15,False
ALLS,120079,2025-04-30,SBJ5420655,New,1923.97,0.1255,241.46,2025-05-15,False
HART,120206,2025-04-30,TTP1439146,New,1097.68,0.1179,129.42,2025-05-15,False
FARM,120193,2025-04-30,ACG5885910,New,2524.95,0.088,222.2,2025-05-15,False
LIBM,120208,2025-11-30,UNN4278702,Cancel,-0.0,0.2,-0.0,2025-12-15,False
PRGS,120133,2025-05-31,XDX9601244,Endorsement,11.22,0.1541,1.73,2025-06-15,False
ALLS,120298,2025-04-30,KXH4302062,Renewal,2691.65,0.0942,253.55,2025-05-15,False
ALLS,120124,2025-04-30,PYY5627829,Renewal,791.76,0.1307,103.48,2025-05-15,False
LIBM,120034,2025-04-30,LBL3272157,New,1529.35,0.1171,179.09,2025-05-15,False
LIBM,120195,2025-04-30,CTM5497675,New,1133.84,0.0975,110.55,2025-05-15,False
PRGS,120076,2025-04-30,KHH6042033,Renewal,1626.99,0.1441,234.45,2025-05-15,False
GEIC,120297,2025-04-30,SVL5953437,Renewal,4394.07,0.1325,582.21,2025-05-15,False
AMFA,120016,2025-04-30,XXJ5545267,New,3136.67,0.14,439.13,2025-05-15,False
PRGS,120050,2026-01-31,RRG4897364,Reinstate,0.0,0.1378,0.0,2026-02-15,False
NATI,120275,2025-04-30,HWP2233875,Renewal,907.33,0.1052,95.45,2025-05-15,False
ALLS,120011,2025-05-31,FLD9272260,Endorsement,8.16,0.1053,0.86,2025-06-15,False
LIBM,120002,2025-04-30,LLE4423376,Renewal,1307.02,0.0974,127.3,2025-05-15,False
LIBM,120274,2025-10-31,DDN6199091,Endorsement,34.81,0.1176,4.09,2025-11-15,False
TRAV,120109,2025-04-30,NGB0485156,Renewal,1883.41,0.1127,212.26,2025-05-15,False
AMFA,120088,2025-04-30,YPM1552497,Reinstate,0.0,0.1449,0.0,2025-05-15,False
ALLS,120291,2025-04-30,XDL1632736,Renewal,8426.81,0.1328,1119.08,2025-05-15,False
NATI,120040,2025-04-30,SMP1997494,Renewal,3850.5,0.0622,239.5,2025-05-15,False
HART,120000,2025-04-30,PUS0808613,New,2312.21,0.1252,289.49,2025-05-15,False
CHUB,120052,2025-04-30,RHT2388153,Renewal,5113.45,0.1573,804.35,2025-05-15,False
LIBM,120183,2025-04-30,SAY6784724,Renewal,2531.28,0.1445,365.77,2025-05-15,False
LIBM,120183,2026-06-30,SAY6784724,Audit,319.26,0.1445,46.13,2026-07-15,False
AMFA,120044,2025-04-30,RXB3428191,Renewal,1848.81,0.1585,293.04,2025-05-15,False
PRGS,120268,2025-04-30,NVY4849291,Renewal,2573.01,0.1341,345.04,2025-05-15,False
PRGS,120268,2026-05-31,NVY4849291,Audit,288.07,0.1341,38.63,2026-06-15,False
ALLS,120225,2025-04-30,TBZ1495299,Renewal,1282.0,0.1325,169.87,2025-05-15,False
ALLS,120223,2025-04-30,BKD8883136,Renewal,3141.72,0.1389,436.38,2025-05-15,False
LIBM,120271,2025-04-30,SKY3079777,Renewal,968.94,0.0898,87.01,2025-05-15,False
HART,120210,2025-04-30,HTD8769186,Renewal,1111.84,0.1516,168.55,2025-05-15,False
PRGS,120122,2025-04-30,WZX5883873,New,1526.99,0.0623,95.13,2025-05-15,False
TRAV,120148,2025-04-30,FZU6375967,New,3048.64,0.0839,255.78,2025-05-15,False
PRGS,120228,2025-04-30,EHH7946993,Renewal,4076.5,0.1267,516.49,2025-05-15,False
CHUB,120196,2025-04-30,SMZ1101226,New,1784.42,0.0931,166.13,2025-05-15,False
FARM,120133,2025-04-30,ZKZ0149597,New,1876.89,0.0993,186.38,2025-05-15,False
PRGS,120168,2025-04-30,VBF9677014,Renewal,25000.0,0.0699,1747.5,2025-05-15,False
CHUB,120119,2025-04-30,UZB4616391,Renewal,629.44,0.1283,80.76,2025-05-15,False
AMFA,120004,2025-04-30,AAT6050161,New,1021.4,0.132,134.82,2025-05-15,False
TRAV,120250,2025-04-30,KBZ8545397,Renewal,926.8,0.0921,85.36,2025-05-15,False
NATI,120207,2025-04-30,JGS8279366,Renewal,25000.0,0.0878,2195.0,2025-05-15,False
NATI,120207,2026-04-30,JGS8279366,Audit,-1520.31,0.0878,-133.48,2026-05-15,True
GEIC,120250,2025-04-30,ADA1799594,Renewal,2137.63,0.1181,252.45,2025-05-15,False
TRAV,120037,2025-04-30,ADD4034429,Renewal,1635.34,0.1476,241.38,2025-05-15,False
TRAV,120044,2025-08-31,RRY3678497,Cancel,-0.0,0.1697,-0.0,2025-09-15,False
TRAV,120044,2025-10-31,RRY3678497,Audit,1324.92,0.1697,224.84,2025-11-15,False
NATI,120020,2025-04-30,CKC5045834,Renewal,2242.29,0.1145,256.74,2025-05-15,False
GEIC,120065,2025-04-30,TVX0213426,Endorsement,82.9,0.1236,10.25,2025-05-15,False
TRAV,120082,2025-04-30,JUP3770274,Renewal,1407.85,0.1371,193.02,2025-05-15,False
GEIC,120255,2025-04-30,XRP5483037,Renewal,506.15,0.1351,68.38,2025-05-15,False
TRAV,120263,2025-04-30,NLS4292346,Renewal,1139.21,0.1046,119.16,2025-05-15,False
TRAV,120049,2025-04-30,BPH3063144,Renewal,968.41,0.1343,130.06,2025-05-15,False
ALLS,120264,2025-04-30,GJK4642479,Renewal,2117.5,0.0945,200.1,2025-05-15,False
AMFA,120173,2025-04-30,UTL9256012,Renewal,4857.21,0.1508,732.47,2025-05-15,False
FARM,120048,2025-04-30,HFS9338662,Renewal,1450.79,0.109,158.14,2025-05-15,False
NATI,120220,2025-04-30,HCX9444364,Renewal,6224.27,0.1884,1172.65,2025-05-15,False
HART,120235,2025-04-30,DMZ8171413,Renewal,2734.8,0.1298,354.98,2025-05-15,False
GEIC,120282,2025-05-31,CYX3497474,Endorsement,-34.58,0.0855,-2.96,2025-06-15,True
FARM,120168,2025-04-30,WGK6762621,New,1461.55,0.14,204.62,2025-05-15,False
HART,120148,2025-04-30,AWU0283464,Renewal,1686.98,0.108,182.19,2025-05-15,False
CHUB,120057,2025-04-30,RSJ9028075,Renewal,1898.71,0.1217,231.07,2025-05-15,False
AMFA,120212,2025-10-31,LRC9091982,Endorsement,8.31,0.08,0.66,2025-11-15,False
NATI,120203,2025-04-30,GEU6818363,New,2230.64,0.1075,239.79,2025-05-15,False
PRGS,120105,2025-04-30,JAV1164928,Renewal,2954.56,0.1288,380.55,2025-05-15,False
NATI,120073,2025-04-30,DZK6922109,Renewal,1500.0,0.1225,183.75,2025-05-15,False
HART,120125,2025-04-30,RWA6993980,New,3410.82,0.1257,428.74,2025-05-15,False
LIBM,120294,2025-04-30,HZE8146014,Renewal,1802.68,0.127,228.94,2025-05-15,False
TRAV,120115,2025-04-30,WVZ0341073,New,1161.7,0.0854,99.21,2025-05-15,False
LIBM,120124,2025-04-30,FNR6479728,New,853.52,0.1186,101.23,2025-05-15,False
HART,120163,2025-04-30,SUX0035296,Renewal,3025.1,0.0866,261.97,2025-05-15,False
HART,120163,2026-05-31,SUX0035296,Audit,-253.9,0.0866,-21.99,2026-06-15,True
TRAV,120229,2025-04-30,VAG7970130,New,2697.29,0.1048,282.68,2025-05-15,False
CHUB,120081,2025-04-30,ZNR0466151,New,2780.53,0.0693,192.69,2025-05-15,False
ALLS,120143,2025-04-30,NXK6377483,Renewal,2451.87,0.1345,329.78,2025-05-15,False
FARM,120128,2025-04-30,CTZ3934366,New,1355.96,0.06,81.36,2025-05-15,False
